id,keyword,location,text,target,text_length,word_count,clean_text,clean_text_length,clean_word_count
7386,massacre,BIAFRA NATION♀️🇱🇷🇮🇱,This is the winch Britain used to massacre millions of BIAFRANS between 1967 to 1970. Britain is the machinery and Gowon is…,1,124,22,winch britain used massacre million biafrans britain machinery gowon,68,9
7387,mayhem,"London, England",Busy dreaming all sorts of creative mayhem for this year.I think I need a proper job soon to stop my head leaking i… https://t.co/wCFNuUFgwE,0,140,24,busy dreaming sort creative mayhem year think need proper job soon stop head leaking,84,14
7388,mayhem,ᵉⁿ ✨,"""You have a mysterious past!"" - Luz ""You think that's all the mystery I got?!"" - Luz Here's a first look at just some of th…",0,124,26,mysterious past luz think mystery got luz first look,52,9
7389,mayhem,Scotland,"Never mind other people’s discipline, what kind of a samurai are you? Leaving half a chocolate oran… https://t.co/TW5D6smiNC",0,124,18,never mind people discipline kind samurai leaving half chocolate oran,69,10
7390,mayhem,"Kota Surabaya, Jawa Timur",Rest and be thankful before the festive mayhem 🌲🎄🦄 #Christmastime #mistletoe https://t.co/b3WEORInJT,0,100,12,rest thankful festive mayhem christmastime mistletoe,52,6
7391,mayhem,Sri Lanka,Let the mayhem begin. #BirdsofPrey is in theaters February 7. https://t.co/5D0zfhawGL,0,85,11,let mayhem begin birdsofprey theater february,45,6
7392,mayhem,PSN: aRiot81,Yall watch Mayhem and Ready or Not?,0,35,7,yall watch mayhem ready not,27,5
7393,mayhem,Nottingham,#DoctorWho New Series Monster Mayhem. Round 4 The Silence (Series 6 and 7) Vs The Ood (The Impossible Planet/The… https://t.co/Y0FT2X7d0q,0,137,20,doctorwho new series monster mayhem round silence series ood impossible planet,78,11
7394,mayhem,"United States Of America, USA",Protein Twitter we need oranges 🍊 #ImpeachTrumpAgain #Impeach45Shakes 🥤 or a protein bar to lock 🔒 him up…,0,106,18,protein twitter need orange impeachtrumpagain impeach shake protein bar lock,76,10
7395,mayhem,"United States Of America, USA",Protein Twitter we need oranges 🍊 #ImpeachTrumpAgain #Impeach45Shakes 🥤 or a protein bar to loc… https://t.co/QBZiFqDRFP,0,120,16,protein twitter need orange impeachtrumpagain impeach shake protein bar loc,75,10
7396,mayhem,,Julius Malema is just another township thug dressed in expensive clothes. He has no apparent skills besides mayhem and sh…,0,122,20,julius malema another township thug dressed expensive clothes apparent skill besides mayhem,91,12
7397,mayhem,"Port Harcourt, Nigeria",Public declaration of someone's demise without clear comfirmation shld nt be encouraged. In as much as I Stan…,0,110,18,public declaration someone demise without clear comfirmation shld encouraged much stan,86,11
7398,mayhem,"Frankfurt am Main, Deutschland","It’s a pity no women directed films this year, why didn’t one of us think of giving it a go? Must try harder gals",0,113,24,pity woman directed film year one think giving must try harder gal,66,12
7399,mayhem,,What I’d do to relive the evening of the 7th of August 2019. Absolute mayhem. https://t.co/pP6NLARgVc,0,101,16,relive evening august absolute mayhem,37,5
7400,mayhem,,"For a moment, one could believe you were talking about Israel, its politicians and generals (re the… https://t.co/vkPYI3vtqz",0,124,18,moment one could believe talking israel politician general,58,8
7401,mayhem,a dust peace lost in the Space,"Unless DNC rigged it, Bernie will win",0,37,7,unless dnc rigged bernie win,28,5
7402,mayhem,"Johannesburg, Soweto, Ndofaya","Please tell them that the policy positions/""reforms"" they are forcing you to adopt have caused mayhem in our country alr…",0,121,20,please tell policy position reform forcing adopt caused mayhem country alr,74,11
7403,mayhem,United States,If God was real he'd give us editors. It would prevent so much mayhem and our grammar would be more good.,0,105,21,god real would give editor would prevent much mayhem grammar would good,71,12
7404,mayhem,"Dobsonville, Soweto ",Lerata attention hle,0,20,3,lerata attention hle,20,3
7405,mayhem,Ireland,#LoveIsland twins with 'girl code' cause mayhem https://t.co/IQwVFxACgB,0,71,8,loveisland twin girl code cause mayhem,38,6
7406,mayhem,"Frankfurt am Main, Deutschland",A movie about a white guy who starts murdering people because he got rejected by women and picked on was nominated for t…,0,121,23,movie white guy start murdering people got rejected woman picked nominated,74,11
7407,mayhem,London,I’ll be popping up on on TalkSport this afternoon at 2.30. Expect the usual mayhem.,0,83,15,popping talksport afternoon expect usual mayhem,47,6
7408,mayhem,"Durham, England",Read the story behind Rage by - the explosive play about a memorable New Year's Eve being performed by o…,0,105,20,read story behind rage explosive play memorable new year eve performed,70,11
7409,mayhem,"North Carolina, USA",Monday Resistor Mayhem 5 …,0,26,5,monday resistor mayhem,22,3
7410,mayhem,Somewhere I used to call home,Abso-frickin-lutely! We will have a better soundtrack though.,0,61,8,abso frickin lutely better soundtrack though,44,6
7411,mayhem,"Brisbane, Australia","I'm pretty sure M'Baku St is full subscribed🤣There are other characters though... Okoye, W'Kabi ... take your pick 🤣",0,116,19,pretty sure baku full subscribed character though okoye kabi take pick,70,11
7412,mayhem,Bangalore,Anetha was MAYHE… https://t.co/pi2WkVhYUd,0,41,4,anetha mayhe,12,2
7413,mayhem,,Wink ya 1000 nuggets,0,20,4,wink nugget,11,2
7414,mayhem,宮城県,I wish you an fabulous Monday #mfymonday with from last years #EF25 :-) Suits are built from …,0,94,18,wish fabulous monday mfymonday last year suit built,51,8
7415,mayhem,"Nadi, Fiji","🤣 Are there horses on M’Baku St? If so, I may also have questions. 🤣🤣",0,69,15,horse baku may also question,28,5
7416,mayhem,Colombia:Bogota,MAYHEM with Blasphemer &amp; Maniac Unholy birthday Blasphemer #Norway #BlackMetal #Mayhem https://t.co/yyvpvKWMAv,0,114,12,mayhem blasphemer maniac unholy birthday blasphemer norway blackmetal mayhem,76,9
7417,mayhem,"Atlanta,GA","Harley Quinn is stirrin' up some mayhem in Gotham! #BirdsOfPrey, only in theaters 2.7.20. https://t.co/KAFBcYb3Yh",0,113,15,harley quinn stirrin mayhem gotham birdsofprey theater,54,7
7418,mayhem,🇺🇸,It sounds like her IS has multiple BE's. Oooo sca… https://t.co/jp6qdpwp0X,0,74,11,sound like multiple ooo sca,27,5
7419,mayhem,"LA,CA. DC. Addis.Sanfrancisco","This is good PM but we have a lot of priorities seedlings alone are not our priorities. Wolega, Abducted children,… https://t.co/x7O0l6BXPa",0,139,21,good lot priority seedling alone not priority wolega abducted child,67,10
7420,mayhem,,"reminds me to pick up Uncle Tungsten, surely much more mayhem from the younger years. On The Move was such a good read!",0,119,23,reminds pick uncle tungsten surely much mayhem younger year move good read,74,12
7421,mayhem,"Simi Valley, CA","With Season 2 of coming along REAL soon, perhaps a little bit of a teaser is in store? https://t.co/6DOZl…",0,106,19,season coming along real soon perhaps little bit teaser store,61,10
7422,mayhem,"Brisbane, Queensland","With Season 2 of coming along REAL soon, perhaps a little bit of a teaser is in store?… https://t.co/bPJR934mQd",0,111,19,season coming along real soon perhaps little bit teaser store,61,10
7423,mayhem,Oregon,Monday Resistor Mayhem 4 …,0,26,5,monday resistor mayhem,22,3
7424,mayhem,"Brisbane, Australia",I have questions 🤔😆,0,19,4,question,8,1
7425,mayhem,,That was before he won. Since then it’s been utter mayhem.,0,58,11,since utter mayhem,18,3
7426,mayhem,New York City,#HappyNewYear 🇬🇧 #StaySafe thanks for the support. #NewYear #NewYearsEve #Resolution2020 #Read #contemporary #comedy…,0,117,13,happynewyear staysafe thanks support newyear newyearseve resolution read contemporary comedy,92,10
7427,mayhem,"East Midlands, England",Check out the awesome Magic and Mayhem universe books on sale!! . . . . https://t.co/zSwLiapenb https://t.co/W4cajW3OoV,0,119,17,check awesome magic mayhem universe book sale,45,7
7428,mayhem,England,Amongst the mayhem of #Megxit all I can think of is what will happen to their patronages? In the event that they do spend mo…,0,125,25,amongst mayhem megxit think happen patronage event spend,56,8
7429,mayhem,"Massachusetts, USA","Frank, then why do you need to read Dr Curry’s stuff? You already know it’s a hoax.",0,83,17,frank need read curry stuff already know hoax,45,8
7430,mayhem,France,Sometimes freelancer work on studio for some productions.. And some animators works on freelance.. Stupid,0,105,15,sometimes freelancer work studio production animator work freelance stupid,74,9
7431,meltdown,"Gloucester, England",I’m so lucky to have my boyfriend who’s willing to drive an hour and a half in the dead of night because I was havi… https://t.co/68NZQHyfBd,0,140,26,lucky boyfriend willing drive hour half dead night havi,55,9
7432,meltdown,,That twitter is in meltdown about this handshake tells me that 2020 isn’t going to be any less rough online than 20… https://t.co/WACpkAoByo,0,140,23,twitter meltdown handshake tell going less rough online,55,8
7433,meltdown,,Vince Vaughn Hanging Out With POTUS At The Championship Game. The Liberals Will Have A Meltdown Over This Tomorrow! 😂🤣…,0,119,20,vince vaughn hanging potus championship game liberal meltdown tomorrow,70,9
7434,meltdown,"Oxford, England","It's my party And I meltdown if I can't stand, meltdown if I can't stand, meltdown if I can't stand You would do too if it hap…",0,127,27,party meltdown not stand meltdown not stand meltdown not stand would hap,72,12
7435,meltdown,USA,"For anyone doubting the efficacy of the Magnitsky Act, please read this Manila Times piece about the meltdown of Philippin…",0,123,20,anyone doubting efficacy magnitsky act please read manila time piece meltdown philippin,87,12
7436,meltdown,Thailand,Scooter Braun went from having a meltdown about Kris Wu stans using vpn’s sl his song to block Ariana Grande to telling J…,0,122,23,scooter braun went meltdown kris stans using vpn song block ariana grande telling,81,13
7437,meltdown,Norfolk. UK.,If you're wondering why Libtard Twitter has gorn into epic meltdown after John Cleese's tweet. Here's the man himself…,0,118,19,wondering libtard twitter gorn epic meltdown john cleese tweet man,66,10
7438,meltdown,"Goodyear, AZ",Total media meltdown 👇https://t.co/m61M17f4gV,0,45,4,total medium meltdown,21,3
7439,meltdown,"Florida, USA",The Democratic Party establishment thought by backing a “progressive capitalist” it could siphon enough support from Bern…,0,122,17,democratic party establishment thought backing progressive capitalist could siphon enough support bern,102,12
7440,meltdown,"Bengaluru South, India","Financia meltdown in india, Jamia, JNU and many more of that sort to come,bush fire in Australia, US traumatising I… https://t.co/iHEftnVaBv",0,140,21,financia meltdown india jamia jnu many sort come bush fire australia traumatising,81,12
7441,meltdown,Wayáčhi yačhíŋ he?,This is a myth. Nuclear is not “clean”. On either end of it. Uranium mining has killed and harmed people plants animal…,0,119,22,myth nuclear not clean either end uranium mining killed harmed people plant animal,82,13
7442,meltdown,,...And the award for best meltdown(s) on a timeline in a mini series goes to...,0,79,15,award best meltdown timeline mini series go,43,7
7443,meltdown,"New York, NY",Media meltdown... https://t.co/m61M17f4gV,0,41,3,medium meltdown,15,2
7444,meltdown,"Palm Beach, FL",The left having a meltdown over this 😂🤔 https://t.co/pQGVpQm6zm,0,63,9,left meltdown,13,2
7445,meltdown,,"""There was a national meltdown. Middle-aged women were losing the plot"" - Anupama Chopra #20YearsOfHrithikRoshan",0,112,15,national meltdown middle aged woman losing plot anupama chopra yearsofhrithikroshan,83,10
7446,meltdown,Crocolândia,Meltdown in my ass,0,18,4,meltdown as,11,2
7447,meltdown,,The complete meltdown team Bernie has whenever single negative story comes out is disqualifying tbh. What do you think Trump is gonna do,0,136,23,complete meltdown team bernie whenever single negative story come disqualifying tbh think trump gonna,101,14
7448,meltdown,"Idaho, USA","God I love when liberals preach the hate, and blame the supporters of the GREAT 45th POTUS. USA has… https://t.co/P02ws8717d",0,124,20,god love liberal preach hate blame supporter great potus usa,60,10
7449,meltdown,cix bts txt exo skz wayV,its 4am n ima have a cix meltdown,0,33,8,ima cix meltdown,16,3
7450,meltdown,,"When an occult novelist accidentally triggers a nuclear meltdown, only the government and a young nurse can defeat the evil.",0,124,20,occult novelist accidentally trigger nuclear meltdown government young nurse defeat evil,88,11
7451,meltdown,,"""There was a national meltdown. Middle-aged women were losing the plot"" - Anupama Chopra #20YearsOfHrithikRoshan",0,112,15,national meltdown middle aged woman losing plot anupama chopra yearsofhrithikroshan,83,10
7452,meltdown,,"I do want to thank you for this, by the way. I haven't enjoyed watching an egotistical loon's flailin… https://t.co/e62mZKv44c",0,126,20,want thank way not enjoyed watching egotistical loon flailin,60,9
7453,meltdown,PDX 🌲,New toddler mom level unlocked: child crying &amp; shouting from the kitchen that he’s not tired after you implied tha… https://t.co/Pvezu0ZA5s,0,143,21,new toddler mom level unlocked child cry shouting kitchen not tired implied tha,79,13
7454,meltdown,about,'Bung a bob for.......' Homeless Education Climate Change Food Banks Mental Health Services But n…,0,98,15,bung bob homeless education climate change food bank mental health service,74,11
7455,meltdown,,Love how Libtards and TDS NeverTrumpers are having a meltdown over Vince Vaughn chatting and shaking Trump’s hand! 😂😂…,0,118,19,love libtards tds nevertrumpers meltdown vince vaughn chatting shaking trump hand,81,11
7456,meltdown,,"Child with Autism Bullied at School, Restrained by School Security During Meltdown https://t.co/Jpe3Etc8XS",1,106,13,child autism bullied school restrained school security meltdown,63,8
7457,meltdown,,"Mandatory to wear ‘dhoti-kurta', saree for entering sanctum of #KashiVishwanath temple Now Liberal Jamaatis who never go…",0,121,17,mandatory wear dhoti kurta saree entering sanctum kashivishwanath temple liberal jamaatis never,95,12
7458,meltdown,,"Even after 2 days of media rumours putting my phone in absolute meltdown , I genuinely never thought I’d see this stat…",0,119,22,even day medium rumour putting phone absolute meltdown genuinely never thought see stat,87,13
7459,meltdown,"Salford, England",'Bung a bob for.......' Homeless Education Climate Change Food Banks Mental Health Services… https://t.co/T15t2ESUQd,0,116,14,bung bob homeless education climate change food bank mental health service,74,11
7460,meltdown,,RT: Leftist meltdown at Starbucks!!! https://t.co/DtFiRcnQDm,0,60,6,leftist meltdown starbucks,26,3
7461,meltdown,"Absolute, Bedlam",I did some research on #impeachment: Trump is impeached and Senate removes him from office Pence is President Trump s…,0,118,20,research impeachment trump impeached senate remove office penny president trump,79,10
7462,meltdown,hentaihaven,not even that far into uni and im already having a mental meltdown im so fucked for the sem,0,91,19,not even far uni already mental meltdown fucked sem,51,9
7463,meltdown,Kea'au Hawaii,Leftists Freak Out After Trump Meets Vince Vaughn During National Championship Game #Meltdown https://t.co/V05288VSbQ,0,117,14,leftist freak trump meet vince vaughn national championship game meltdown,73,10
7464,meltdown,,Bon ! Fin de 3 days full smash. -3eme au smash with your bros -2eme au SUN with cash #4 -4eme au meltdown Je com… https://t.co/unxPzXVGbu,0,137,26,bon fin day full smash eme smash bros eme sun cash eme meltdown com,67,14
7465,meltdown,rivendell,a few days ago I was having a meltdown and Rory played me Do the Pachacuti to cheer me up. never settle for someone… https://t.co/WDi74lzSrJ,0,140,25,day ago meltdown rory played pachacuti cheer never settle someone,65,10
7466,meltdown,الغربة,"We need a change in direction NOW! At least since the campaign of 2018, we’ve been warning about the economic meltdown a…",0,121,22,need change direction least since campaign warning economic meltdown,68,9
7467,meltdown,Sweden,Let us also thank the two strong women for Gen Zorro ’s perpetual public meltdown. The m…,0,89,17,let also thank two strong woman gen zorro perpetual public meltdown,67,11
7468,military,62,Sehun babysitting baby dae while jongdae and the exos are in the military https://t.co/ZGT0FZ19zL,0,97,14,sehun babysitting baby dae jongdae exos military,48,7
7469,military,Male',BREAKING: British PM says he does not want military conflict between the West and Iran,0,86,15,breaking british say not want military conflict west iran,57,9
7470,military,,"Sorry, but I'm still not over the fact that three days ago Trump said that Saudi Arabia deposited $1 billion in a bank accou…",0,125,24,sorry still not fact three day ago trump said saudi arabia deposited billion bank accou,87,15
7471,military,India,"#SarileruNeekevvaru worthy for watching multiple times for acting, military episodes,action scenes and s…",0,105,13,sarileruneekevvaru worthy watching multiple time acting military episode action scene,85,10
7472,military,,but make 2% of the billions made. the rest goes to swiss and belgian middle men and then idiots with economics degree wi…,0,121,23,make billion made rest go swiss belgian middle men idiot economics degree,73,12
7473,military,London,US expels 21 Saudi military cadets after gun attack https://t.co/XstAs8Y8ZT,1,75,10,expels saudi military cadet gun attack,38,6
7474,military,"South of the Saltline, USA","In my opinion, if you were not born and raised in America you shouldn't be allowed to run for any seats in our government. (Exc…",0,128,25,opinion not born raised america not allowed run seat government exc,67,11
7475,military,,Check out what I found. JAPAN WWII Military Temple picture postcard NORTH CHINA KUWAKI force WW2 https://t.co/IFO99Vo7Is via,0,124,18,check found japan wwii military temple picture postcard north china kuwaki force via,84,13
7476,military,"Kelowna, BC, Canada",the FISA judges Rosemarie Collyer and Rudolph Contreras must be arrested and put to Military Trial for complicity in Sediti…,0,124,20,fisa judge rosemarie collyer rudolph contreras must arrested put military trial complicity sediti,97,13
7477,military,Berlin,"""The U.S. military is spending more than $4.5 million to develop facial recognition technology that reads the patte… https://t.co/Z40rNfxMkR",0,140,19,military spending million develop facial recognition technology read patte,74,9
7478,military,,"Russia's military intelligence unit carried out a successful phishing campaign targeting Burisma, the Ukrainian gas company wh…",1,127,17,russia military intelligence unit carried successful phishing campaign targeting burisma ukrainian gas company,110,13
7479,military,pshs-evc x upd dieor,"Street Vendors are giving out free food, neighbors are giving out free masks, and even the communist party has sent out i…",0,122,22,street vendor giving free food neighbor giving free mask even communist party sent,82,13
7480,military,"Beeston, Nottingham, UK",She also voted against military intervention in Syria and is chair of Labour friends of Palestine,0,97,16,also voted military intervention syria chair labour friend palestine,68,9
7481,military,,Army IDs Two Paratroopers Killed by Roadside Bomb in Afghanistan | https://t.co/eug1zOy1lJ https://t.co/lujCwMUtcD,1,114,13,army id two paratrooper killed roadside bomb afghanistan,56,8
7482,military,"Illinois, USA","""'The thing that distinguishes [] from the other candidates is not being part of the Washington elite and…",0,106,18,thing distinguishes candidate not part washington elite,55,7
7483,military,"Eugene,OR. USA","I think this is correct. Nobody was hurt on that US military base, and possibly it was where the drone was launched from…",0,121,23,think correct nobody hurt military base possibly drone launched,63,9
7484,military,Lancashire,Has thousands of nuclear weapons? U.S. ✔️ Iran ❌ Used nuclear weapons on civilians? U.S. ✔️ Iran ❌ Has hundreds of mil…,0,119,22,thousand nuclear weapon iran used nuclear weapon civilian iran hundred mil,74,11
7485,military,,CAN'T GET Enough of This... Full Video of Our &amp; Walking Out On To The Field To Join The Military Escort…,0,108,21,not get enough full video walking field join military escort,60,10
7486,military,Lothian,"Trump to divert an extra $7.2 billion from military for border wall, reports say https://t.co/NF9xu8mef5",0,104,15,trump divert extra billion military border wall report say,58,9
7487,military,,One thing that warlord actual at DARC and I definitely agree on is that there are a lot of simps in the gun/military w…,0,119,24,one thing warlord actual darc definitely agree lot simps gun military,69,11
7488,military,Egypt,Mubarak really cared about the air force but he had a clear policy: Zero for weapons. All procurement… https://t.co/bG7TVPjJQP,0,126,19,mubarak really cared air force clear policy zero weapon procurement,67,10
7489,military,Kota Langsa,BREAKING: Iranian military commander says the country's airspace is now safer than before,0,89,13,breaking iranian military commander say country airspace safer,62,8
7490,military,"Nairobi, Kenya",Looks like omamo was making inroads into military....BBI VIVA.,0,62,9,look like omamo making inroad military bbi viva,47,8
7491,military,,"Why is this more important, you ask? Because he needs the military to be on his side. Self-interest above all nga eh. Is…",0,121,23,important ask need military side self interest nga,50,8
7492,military,,"Sinrik has gone through some rough times in his life. He was disgraced out of the military, stripped of his face pa… https://t.co/Y0JyIRhlNh",0,140,23,sinrik gone rough time life disgraced military stripped face,60,9
7493,military,,Check out what I found. JAPAN WWII Military Wuhu Wharf picture postcard CENTRAL CHINA WW2 https://t.co/esY288oxKc via,0,117,17,check found japan wwii military wuhu wharf picture postcard central china via,77,12
7494,military,"Lagos, Nigeria","Nigerien president sacks army chief, others after terrorist attack on military base https://t.co/cMHUutMjPp",1,107,13,nigerien president sack army chief others terrorist attack military base,72,10
7495,military,South of FRANCE,for downing the Ukrainian plane &amp; killing all those innocent people. Iran didn't call them military secrets and imp… https://t.co/jZHLjeySj9,1,144,20,downing ukrainian plane killing innocent people iran not call military secret imp,81,12
7496,military,RASTAMAN VIBRATION POSITIVE,Rare victory in Israeli military court. Judge acquits Palestinian human rights defender Mohammed Khatib of ALL CHARGES.…,0,120,17,rare victory israeli military court judge acquits palestinian human right defender mohammed khatib charge,105,14
7497,military,,A REMINDER 1. The United States of America (USA) is the greatest power in the history of mankind. Certainly it is the…,0,118,22,reminder united state america usa greatest power history mankind certainly,74,10
7498,military,"Illinois, USA",Trump wants to steal another $7.2 billion dollars from military families to pay for his racist border wall. Who's gonna pay f…,0,126,22,trump want steal another billion dollar military family pay racist border wall gonna pay,88,14
7499,military,,. and both tell they learned about Russian military hacked Burisma the Ukrainian eme…,0,85,14,tell learned russian military hacked burisma ukrainian eme,58,8
7500,military,,Top #Pakistan general &amp; #Bajwa’s successor ‘forced to resign after weeks in house arrest’. Gen Sattar was vocal in… https://t.co/rmKwisp6Xo,0,143,20,top pakistan general bajwa successor forced resign week house arrest gen sattar vocal,85,13
7501,military,St Lucia,Hundreds Of People Have Taken The Streets In The Capital Of Mali To Protest Against The Presence Of French Troops In T…,1,119,22,hundred people taken street capital mali protest presence french troop,70,10
7502,military,,"We have video of Trump partying with Epstein in 1992, and in 2016 Trump faced a civil lawsuit from a woman claiming Eps…",0,120,23,video trump partying epstein trump faced civil lawsuit woman claiming eps,73,11
7503,military,Philippines,"While THOUSANDS OF FILIPINOS are in evacuation centers, some without electricity, and in dire need of food and wate… https://t.co/mEJSTVAihc",1,140,20,thousand filipino evacuation center without electricity dire need food wate,75,10
7504,military,"Brussels, Belgium","Chairman of the #NATOMC, ACM Peach opens first #MCCS of 2020. Over the next 2 days, #NATOCHoDs will discuss a wide range o…",0,123,23,chairman natomc acm peach open first mccs next day natochods discus wide range,78,13
7505,military,,Hackers believed to be affiliated with Russia’s military breached the Ukrainian gas company where former Vice President Jo…,1,123,18,hacker believed affiliated russia military breached ukrainian gas company former vice president,95,12
7506,military,,"The Democrats and the Fake News are trying to make terrorist Soleimani into a wonderful guy, only because I did what s…",0,119,22,democrat fake news trying make terrorist soleimani wonderful guy,64,9
7507,military,,INFO | Mads was seen wearing a military uniform somewhere in Denmark for a new project. #MadsMikkelsen,0,102,17,info mads seen wearing military uniform somewhere denmark new project madsmikkelsen,83,11
7508,military,"Baghdad, Iraq",RTStateDept: RT SecPompeo: Economic pressure. Diplomatic isolation. Military deterrence. These are the pillars of t… https://t.co/MwqNxmYUan,0,140,16,rtstatedept secpompeo economic pressure diplomatic isolation military deterrence pillar,87,9
7509,military,,"Remy, a Navajo artist says his images of Israeli soldiers confronting Palestinian women and children show “similarities…",0,120,17,remy navajo artist say image israeli soldier confronting palestinian woman child show similarity,96,13
7510,military,Freedom,"Why is IK govt failing too despite fullest support from military ""deep state""? Because the ""civilean deep state"" -- t…",0,118,20,govt failing despite fullest support military deep state civilean deep state,76,11
7511,military,,"More devastating images have emerged showing the scale of deforestation in #WestPapua, where locals are being forced off an…",0,124,19,devastating image emerged showing scale deforestation westpapua local forced,76,9
7512,military,,Check out what I found. JAPAN WWII Military Old battlefield picture postcard NORTH CHINA WW2 https://t.co/EX1yYQRmI2 via,0,120,17,check found japan wwii military old battlefield picture postcard north china via,80,12
7513,military,東京都 練馬区,Egyptian air force MIG-29M/M2 fighter jets demonstrate an elephant walk formation during the large-scale military dril…,0,119,16,egyptian air force mig fighter jet demonstrate elephant walk formation large scale military dril,96,14
7514,military,,"#InTheNews: Nigerien president sacks army chief, others after terrorist attack on military base More",1,100,14,inthenews nigerien president sack army chief others terrorist attack military base,82,11
7515,military,,"Video of the Central Military District's 119th Missile Brigade with Iskander-M, Pantsir-S1 crews, motor rifle troops, and the…",0,126,18,video central military district missile brigade iskander pantsir crew motor rifle troop,87,12
7516,military,Down to Earth,Bernie stubbornly deflected every time a reporter or debate moderator asked him to criticize Warren. His strongest line w…,0,122,19,bernie stubbornly deflected every time reporter debate moderator asked criticize warren strongest line,102,13
7517,military,Metro Atlanta,"This is pure waste that hurts military readiness and military families. We should be standing by our troops, not priori…",0,120,20,pure waste hurt military readiness military family standing troop not priori,76,11
7518,military,Kushville💀,Careers were wasted during a 3 years military regime 😭 https://t.co/r5G8mTeePw,0,78,11,career wasted year military regime,34,5
7519,military,,"Test Alert for Foreign Military Contact in London FIR: ""RCH111"" 58-0089 [Boeing KC-135T] of United States Air Force… https://t.co/GcrFIt4fxE",0,140,19,test alert foreign military contact london fir rch boeing united state air force,80,13
7520,military,,Check out what I found. JAPAN WWII Military Japan Flag Design picture postcard MANCHUKUO CHINA WW2 https://t.co/GbaEeuiZwn via,0,126,18,check found japan wwii military japan flag design picture postcard manchukuo china via,86,13
7521,military,"England, United Kingdom",You're still getting draft by the military my guy.,0,50,9,still getting draft military guy,32,5
7522,military,{ FAN ACCOUNT },"down, letting her at least have a seat after they sealed up and flew off back up to to Atlas Military… https://t.co/LyqA06jMlu",0,126,22,letting least seat sealed flew back atlas military,50,8
7523,military,NOT FOUND,"Jungsoo is in military, he is busy right? [BOT]",0,47,9,jungsoo military busy right bot,31,5
7524,military,Sandomierz PL,We are prinitng Just Paint: How to Paint Your Military Model book. 📘 Stay tuned! https://t.co/o4aTGVcUVS https://t.co/opabEYZRvy,0,128,17,prinitng paint paint military model book stay tuned,51,8
7525,military,Africa,"Nigerien president sacks army chief, others after terrorist attack on military base https://t.co/lhm6LdiE7x",1,107,13,nigerien president sack army chief others terrorist attack military base,72,10
7526,military,"Honolulu, HI ",Economic pressure. Diplomatic isolation. Military deterrence. These are the pillars of the U.S. campaign to confront the Ira…,0,125,18,economic pressure diplomatic isolation military deterrence pillar campaign confront ira,87,10
7527,military,"Missoula, MT",You get tested for weed on all federal jobs I… https://t.co/AeAFnyxoXQ,0,70,11,get tested weed federal job,27,5
7528,military,,To join the military you need proper training and follow rules right ?They do evaluation check to get in right ?If you don’t…,0,125,23,join military need proper training follow rule right evaluation check get right,79,12
7529,military,,Check out what I found. JAPAN WWII Military Zijin Shan picture postcard SOUTH CHINA HAMAMOTO force WW2 https://t.co/bwxRwqgNu5 via,0,130,19,check found japan wwii military zijin picture postcard south china hamamoto force via,85,13
7530,military,Florida 🏖,Wow. They just disenrolled 21 Saudi cadets from US Military training because they made pro-jihadi posts and had child porn…,0,123,20,wow disenrolled saudi cadet military training made pro jihadi post child porn,77,12
7531,mudslide,Hawaii state,Mudslide today where I lived fucked up absolutely everyone’s day. Gotta go to sleep and try again tomorrow,0,106,18,mudslide today lived fucked absolutely everyone day gotta sleep try tomorrow,76,11
7532,mudslide,"Tokyo, Japan",Update: My relatives in Indang Cavite were asked to evacuate due to constant earthquakes and chances of mudslide. K… https://t.co/2PtW04Fzlf,1,140,20,update relative indang cavite asked evacuate due constant earthquake chance mudslide,84,11
7533,mudslide,He/Him,On the verge of dropping a mudslide in my undies because lobster man told me to eat only meat,0,93,19,verge dropping mudslide undies lobster man told eat meat,56,9
7534,mudslide,"Tucson, AZ","3 Hurricanes, 4 Tornadoes, 3 Earthquakes, a Mudslide, a Tsunami, and whatever is bad in Michigan.",0,97,16,hurricane tornado earthquake mudslide tsunami whatever bad michigan,67,8
7535,mudslide,Kenosha,I think he just ordered a mudslide with a boone's farm chaser....PJ can't handle this game,0,90,16,think ordered mudslide boone farm chaser not handle game,56,9
7536,mudslide,,"Not a wine person, but I can tell you that they do not go with Midori Sours. Chocolate chip cookies go best with a mudslide.",0,124,25,not wine person tell not midori sour chocolate chip cooky best mudslide,71,12
7537,mudslide,,Mudslide and Avalanche https://t.co/s4AMVRO3gq,0,46,4,mudslide avalanche,18,2
7538,mudslide,,"Joe Rogan Goes On Carnivore Diet, Suffers Explosive Diarrhea – ‘A Rainforest Mudslide Overtaking A Mountain Road’ https://t.co/h1n9bgw1LM",0,137,18,joe rogan go carnivore diet suffers explosive diarrhea rainforest mudslide overtaking mountain road,99,13
7539,mudslide,17331,"#StarWarsJediFallenOrder is terrible. If I play another game that includes the mudslide mechanic, it will be too so… https://t.co/6w9BIoBXqH",0,140,19,starwarsjedifallenorder terrible play another game includes mudslide mechanic,77,8
7540,mudslide,Earth,Glad it's beer and not a mudslide.,0,34,7,glad beer not mudslide,22,4
7541,mudslide,"La Cañada, California","La Cañada History: Foothill soaked, homes ordered evacuated in face of mudslide threats https://t.co/Nsye8h1RVa",1,111,14,ada history foothill soaked home ordered evacuated face mudslide threat,71,10
